Id,Title,UrlLink,Author,Keywords,CreatedAt,Hidden,PerformanceOnly
365,Opera board’s new chief a reluctant savior,http://www.utsandiego.com/news/2014/apr/21/opera-board-chief-carol-lazier-profile/,U-T San Diego,NULL,2014-04-21 00:00:00.000,0,0
366,San Diego Opera Members Plan To Have Say In Company’s Future,http://www.kpbs.org/news/2014/apr/21/san-diego-opera-members-plan-have-say-companys-fut/,KPBS,NULL,2014-04-21 00:00:00.000,0,0
367,San Diego Opera Postpones Closure Until May 19,http://www.kpbs.org/news/2014/apr/18/san-diego-opera-postpones-closure-until-may-19/,KPBS,NULL,2014-04-18 00:00:00.000,0,0
368,S.D. Opera closure postponed to May 19,http://www.utsandiego.com/news/2014/apr/18/san-diego-opera-closure-postponed/,U-T San Diego,NULL,2014-04-18 00:00:00.000,0,0
369,Board pursues steps to save the opera,http://www.utsandiego.com/news/2014/apr/17/san-diego-opera-board-town-hall-meeting/,U-T San Diego,NULL,2014-04-17 00:00:00.000,0,0
370,Opera board member donates million,http://www.utsandiego.com/news/2014/apr/04/san-diego-opera-lazier/,U-T San Diego,NULL,2014-04-04 00:00:00.000,0,0
371,David T. Little’s ‘Soldier Songs’ brings rising opera composer to D.C.’s Atlas,https://www.washingtonpost.com/entertainment/music/david-t-littles-soldier-songs-brings-rising-opera-composer-to-dcs-atlas/2014/04/03/bbf77c92-b999-11e3-96ae-f2c36d2b1245_story.html,The Washington Post,Soldier-Songs,2014-04-04 00:00:00.000,0,1
372,Behind The Scenes: San Diego Opera’s ‘A Masked Ball’,http://www.kpbs.org/news/2014/mar/07/behind-scenes-san-diego-operas-masked-ball/,KPBS,NULL,2014-03-07 00:00:00.000,0,0
373,San Diego Opera 'A Masked Ball' Preview,http://www.youtube.com/watch?v=DMpjvq1R6EE&feature=youtu.be,KUSI,NULL,2014-03-06 00:00:00.000,0,0
374,"An interview with Stephanie Blythe, mezzo-soprano (1 of 3)",http://www.sandiegoreader.com/news/2014/mar/06/classical-stephanie-blythe-interview-1-3/?page=1&,San Diego Reader,NULL,2014-03-06 00:00:00.000,0,0
375,Losing the Disguises: Opera Director Lesley Koenig on Verdi’s A Masked Ball,http://www.laopus.com/2014/03/losing-disguises-opera-director-lesley.html,LA Opus,NULL,2014-03-06 00:00:00.000,0,0
376,Critic's Pick: Verdi via Southern California,"http://www.latimes.com/entertainment/arts/culture/la-et-cm-critics-pick-so-cal-verdi-20140305,0,5669108.story#axzz2vCiwS9Ci",Los Angeles Times,NULL,2014-03-06 00:00:00.000,0,0
377,Stoyanova knows Verdi,http://m.utsandiego.com/news/2014/mar/06/san-diego-opera-stoyanova/,U-T San Diego,NULL,2014-03-06 00:00:00.000,0,0
378,San Diego Opera Preview: A MASKED BALL,http://www.stageandcinema.com/2014/03/04/a-masked-ball-sd-opera/,Stage and Cinema,NULL,2014-03-04 00:00:00.000,0,0
379,"Local universities, SD Opera launch partnership",http://www.stageandcinema.com/2014/03/04/a-masked-ball-sd-opera/,U-T San Diego,NULL,2014-03-04 00:00:00.000,0,0
380,Stephanie Blythe is a romantic,http://www.sandiegoreader.com/news/2014/mar/04/classical-stephanie-blythe-romantic/,San Diego Reader,NULL,2014-03-04 00:00:00.000,0,0
381,The joy of singing,http://www.utsandiego.com/news/2014/mar/03/san-diego-opera-masked-ball/,U-T San Diego,NULL,2014-03-03 00:00:00.000,0,0
382,Interview with Stephanie Blythe,http://www.concertonet.com/scripts/edito.php?ID_edito=285,ConcertoNet,NULL,2014-03-03 00:00:00.000,0,0
383,A Verdi Gem with Star Power to Spare,http://www.sandiegostory.com/a-verdi-gem-with-star-power-to-spare/,San Diego Story,NULL,2014-02-28 00:00:00.000,0,0
384,‘Masked ball’: Murder in a royal court,http://www.sddt.com/News/article.cfm?SourceCode=20140227tbi#.UxYQBIURWhm,The Daily Trancript,NULL,2014-02-27 00:00:00.000,0,0
385,San Diego Opera Gala 2014,http://ranchandcoast.com/CONNECT/31/FEATURED/5574/SAN-DIEGO-OPERA-GALA-2014/,Ranch and Coast,NULL,2014-02-27 00:00:00.000,0,0
386,Opera Profile: Tenor Giuseppe Filianoti,http://www.kpbs.org/news/2014/feb/18/opera-profile-tenor/,KPBS,NULL,2014-02-18 00:00:00.000,0,0
387,Comic Artists Night at the Opera,http://culturebuzzsd.org/comic-artists-night-opera/,culturebuzz,NULL,2014-02-18 00:00:00.000,0,0
388,Kevin Burdette: Feel the love,http://www.sandiegoreader.com/news/2014/feb/17/classical-kevin-burdette-fell-love/,San Diego Reader,NULL,2014-02-17 00:00:00.000,0,0
389,San Diego Opera's 'The Elixir of Love',http://www.kpbs.org/news/2014/feb/14/san-diego-operas-elixir-love/,KPBS,NULL,2014-02-14 00:00:00.000,0,0
390,The Elixir of Love - San Diego Opera,http://www.youtube.com/watch?v=qUepomf6Df4,KUSI,NULL,2014-02-13 00:00:00.000,0,0
391,Getting a grip on opera,http://m.utsandiego.com/news/2014/feb/12/san-diego-opera-elixir/,U-T San Diego,NULL,2014-02-12 00:00:00.000,0,0
392,Karen Kamensek: A Young Conductor Who Knows Herself (Part 1),http://www.laopus.com/2014/02/karen-kamensek-young-conductor-who.html,LA Opus,NULL,2014-02-12 00:00:00.000,0,0
393,"Kevin Burdette: Shakespeare is a ""gateway drug into opera""",http://www.sandiegoreader.com/news/2014/feb/11/classical-kevin-burdette-shakespeare-gateway-drug/,San Diego Reader,NULL,2014-02-11 00:00:00.000,0,0
394,Interview with Giuseppe Filianoti,http://www.concertonet.com/scripts/edito.php?ID_edito=280,ConcertoNet,NULL,2014-02-11 00:00:00.000,0,0
395,Singing in the chorus a family business,http://www.utsandiego.com/news/2014/Feb/08/san-diego-opera-chorus-frisque/?#article-copy,U-T San Diego,NULL,2014-02-08 00:00:00.000,0,0
396,Power of imagination conquers hopeless love affair,http://www.sddt.com/News/article.cfm?SourceCode=20140206tbi#.UvVo64U1Cuw,San Diego Daily Transcript,NULL,2014-02-06 00:00:00.000,0,0
397,Opera gala: Tears of a Clown,http://www.utsandiego.com/news/2014/Feb/02/san-diego-opera-gala/?#article-copy,U-T San Diego,NULL,2014-02-02 00:00:00.000,0,0
398,Opera Is About People: Andrew Sinclair Interview Part Deux,http://www.laopus.com/2014/01/opera-is-about-people-andrew-sinclair.html,LA Opus,NULL,2014-01-30 00:00:00.000,0,0
399,San Diego Opera Gala 2014,http://www.socialdiarymagazine.com/Opera%20Gala%202014.html,San Diego Social Diary,NULL,2014-01-30 00:00:00.000,0,0
400,Cartoonists At The Opera,http://www.kpbs.org/news/2014/jan/28/cartoonists-opera/,KPBS,NULL,2014-01-28 00:00:00.000,0,0
401,San Diego Opera Kicks Off Its 2014 Season With 'Pagliacci',http://www.kusi.com/story/24540697/san-diego-opera-kicks-off-its-2014-season,KUSI,NULL,2014-01-24 00:00:00.000,0,0
402,Behind The Scenes: San Diego Opera’s ‘Pagliacci’,http://www.kpbs.org/news/2014/jan/24/behind-scenes-san-diego-operas-pagliacci/,KPBS,NULL,2014-01-24 00:00:00.000,0,0
403,Adina Nitescu favors strong roles,http://www.utsandiego.com/news/2014/jan/23/san-diego-opera-nitescu/,U-T San Diego,NULL,2014-01-23 00:00:00.000,0,0
404,Frank Porretta: A tenor talks (2 of 2),http://www.sandiegoreader.com/news/2014/jan/23/classical-frank-porretta-tenor-talks-2-2/,San Diego Reader,NULL,2014-01-23 00:00:00.000,0,0
405,A clown cries as his love affair comes to a tragic end,http://www.sddt.com/News/article.cfm?SourceCode=20140123tbi#.UuLwt7SIaic,San Diego Daily Transcript,NULL,2014-01-23 00:00:00.000,0,0
406,Frank Porretta: A tenor talks (1 of 2),http://www.sandiegoreader.com/news/2014/jan/21/classical-frank-porretta-tenor-talks-1-2/,San Diego Reader,NULL,2014-01-21 00:00:00.000,0,0
407,There's No 'I' In Chorus,http://www.utsandiego.com/news/2014/jan/19/tp-theres-no-i-in-chorus/,U-T San Diego,NULL,2014-01-19 00:00:00.000,0,0
408,2014 San Diego Opera Season,https://s3.amazonaws.com/sdo.media/newsPDFs/IA1-19-14SDOperaSeason.mp3,Jazz 88,NULL,2014-01-19 00:00:00.000,0,0
409,"Catharsis, Raw Emotion And Tears: San Diego Opera Director Andrew Sinclair Talks Opera (Part 1)",http://www.laopus.com/2014/01/catharsis-raw-emotion-and-tears-san.html,LA Opus,NULL,2014-01-19 00:00:00.000,0,0
410,Meet the San Diego opera chorus,http://m.utsandiego.com/news/2014/jan/18/san-diego-opera-chorus/,U-T San Diego,NULL,2014-01-18 00:00:00.000,0,0
411,Doing What He Wants To Do: Stephen Powell In San Diego Opera’s 'Pagliacci',http://www.laopus.com/2014/01/doing-what-he-wants-to-do-stephen.html,LA Opus,NULL,2014-01-18 00:00:00.000,0,0
412,Extreme Midget Opera,http://www.sandiegoreader.com/news/2014/jan/13/classical-extreme-midget-opera/,San Diego Reader,NULL,2014-01-13 00:00:00.000,0,0
413,A treat for Opera patrons,http://m.utsandiego.com/news/2014/jan/12/treat-for-opera-patrons/,U-T San Diego,NULL,2014-01-12 00:00:00.000,0,0
414,Dow Divas make a difference for the opera,http://m.utsandiego.com/news/2014/jan/11/san-diego-opera-dow-divas/,U-T San Diego,NULL,2014-01-11 00:00:00.000,0,0
415,Opera season explores one-way love affairs,http://www.sddt.com/Commentary/article.cfm?SourceCode=20140109tbi&Commentary_ID=12&_t=Opera+season+explores+oneway+love+affairs#.UtVsSbThex0,San Diego Daily Transcript,NULL,2014-01-09 00:00:00.000,0,0
416,Revisiting The Merry Widow,http://www.sandiegoreader.com/news/2014/jan/09/classical-merry-widow/,San Diego Reader,NULL,2014-01-09 00:00:00.000,0,0
417,Love Potion No. 1832,http://ranchandcoast.com/CONNECT/31/FEATURED/5521/LOVE-POTION-NO-1832/,Ranch and Coast,NULL,2014-01-08 00:00:00.000,0,0
418,The 30th Anniversary Interview with San Diego Opera’s Ian Campbell – Part 2,http://www.operawarhorses.com/2013/05/10/the-30th-anniversary-interview-with-san-diego-operas-ian-campbell-part-2/,Opera Warhorses,NULL,2013-05-10 00:00:00.000,0,0
419,The 30th Anniversary Interview with San Diego Opera’s Ian Campbell – Part 1,http://www.operawarhorses.com/2013/05/09/the-30th-anniversary-interview-with-san-diego-operas-ian-campbell-part-1/,Opera Warhorses,NULL,2013-05-09 00:00:00.000,0,0
420,'Soldier Songs': Can Effective And Affecting Art Come Out Of War?,http://www.npr.org/sections/deceptivecadence/2013/03/13/172903542/soldier-songs-can-effective-and-affecting-art-come-out-of-war,NPR,Soldier-Songs,2013-03-13 00:00:00.000,0,1
421,Imagining a new ‘Cathedral’,http://m.utsandiego.com/news/2013/mar/28/san-diego-opera-cathedral-design/,U-T San Diego,NULL,2013-02-28 00:00:00.000,0,0
422,Ralph Funicello Has ‘Designs’ on ‘Murder’,http://www.operapulse.com/interviews/2013/03/28/san-diego-ralph-funicello-designs-murder-in-the-cathedral/,Opera Pulse,NULL,2013-02-28 00:00:00.000,0,0
423,"Downtown: Night at the Opera (okay, outside)",http://www.sandiegoreader.com/weblogs/feast/2013/apr/27/downtown-night-at-the-opera-okay-outside/,San Diego Reader,NULL,2013-02-27 00:00:00.000,0,0
424,Preview: ‘Murder in the Cathedral’,http://www.kpbs.org/news/2013/mar/27/preview-murder-cathedral/#.UVR3yInnd04.facebook,KPBS,NULL,2013-02-27 00:00:00.000,0,0
425,An interview with bass Ferruccio Furlanetto,http://www.concertonet.com/scripts/edito.php?ID_edito=214,ConcertoNet.com,NULL,2013-02-26 00:00:00.000,0,0
426,San Diego Opera To Offer 'Murder In The Cathedral',http://www.classicalite.com/articles/1221/20130226/san-diego-opera-murder-cathedral-thomas-becket-ferruccio-furlanetto-allan-glassman-susan-neves-helene-schneiderman.htm,Classicalite,NULL,2013-02-26 00:00:00.000,0,0
427,Ferruccio Furlanetto Returns to San Diego Opera,http://sandiegostory.com/ferruccio-furlanetto-returns-to-san-diego-opera/,San Diego Story,NULL,2013-02-25 00:00:00.000,0,0
428,San Diego Opera General Director Ian Campbell on Murder In The Cathedral,http://www.operapulse.com/interviews/2013/03/25/san-diego-opera-general-director-ian-campbell-on-murder-in-the-cathedral/,Opera Pulse,NULL,2013-02-25 00:00:00.000,0,0
429,David T. Little’s Soldier Songs: The Composer as War Correspondent,https://www.icareifyoulisten.com/2013/02/david-t-little-soldier-songs-composer-as-war-correspondent/,I Care If You Listen,Soldier-Songs,2013-02-25 00:00:00.000,0,1
430,Furlanetto looking for a space to act,http://www.utsandiego.com/news/2013/mar/23/san-diego-opera-furlanetto/?page=2#article-copy,U-T San Diego,NULL,2013-02-24 00:00:00.000,0,0
431,A Chat with Aida Designer Zandra Rhodes,http://www.operatoday.com/content/2013/04/a_chat_with_aid.php,Opera Today,NULL,2013-02-23 00:00:00.000,0,0
432,Interview: San Diego Opera Property Master Retires,http://www.kpbs.org/news/2013/apr/23/interview-san-diego-opera-property-master-retires/,KPBS,NULL,2013-02-23 00:00:00.000,0,0
433,Looking for opera inspiration,"http://www.latimes.com/entertainment/arts/culture/la-et-cm-literary-operas-20130324,0,4561101.story",Los Angeles Times,NULL,2013-02-23 00:00:00.000,0,0
434,Interview: the Incomparable Furlanetto,http://www.operapulse.com/opera-news/2013/03/22/interview-ferruccio-furlanetto-murder-in-the-cathedral/,Opera Pulse,NULL,2013-02-22 00:00:00.000,0,0
435,San Diego Opera buffs gather at 2013 season opening gala,http://www.lajollalight.com/2013/02/22/san-diego-opera-2013-season-gala/,La Jolla Light,NULL,2013-02-22 00:00:00.000,0,0
436,Archbishop’s devotion to church forces king’s vengeance against a martyr,http://www.sddt.com/Commentary/article.cfm?Commentary_ID=12&SourceCode=20130321tbi&_t=Archbishops+devotion+to+church+forces+kings+vengeance+against+a+martyr,The Daily Transcript,NULL,2013-02-21 00:00:00.000,0,0
437,San Diego Opera's 2014 season,http://m.utsandiego.com/news/2013/apr/20/san-diego-opera-2014-season/,U-T San Diego,NULL,2013-02-20 00:00:00.000,0,0
438,Behind The Scenes: ‘Aida’,http://www.kpbs.org/news/2013/apr/19/behind-scenes-aida/,KPBS,NULL,2013-02-19 00:00:00.000,0,0
439,Five Surprising Sides of San Diego Culture: Videos,http://www.voiceofsandiego.org/arts/article_f2eeec78-90d0-11e2-adb2-0019bb2963f4.html,Voice of San Diego,NULL,2013-02-19 00:00:00.000,0,0
440,Aida Preview,http://www.kusi.com/video?clipId=8791630,KUSI,NULL,2013-02-18 00:00:00.000,0,0
441,Zandra Rhodes has found a home in SD,http://m.utsandiego.com/news/2013/apr/17/san-diego-opera-zandra-rhodes/,U-T San Diego,NULL,2013-02-17 00:00:00.000,0,0
442,An interview with soprano Latonia Moore,http://www.concertonet.com/scripts/edito.php?ID_edito=221,ConcertoNet.com,NULL,2013-02-16 00:00:00.000,0,0
443,Cutting Edge: Fashion Icon Zandra Rhodes Glitters On Stage,http://www.operapulse.com/opera-news/2013/04/15/fashion-icon-zandra-rhodes-designing-for-opera/,Opera Pulse,NULL,2013-02-15 00:00:00.000,0,0
444,Behind The Scenes: ‘Samson And Delilah’,http://www.kpbs.org/news/2013/feb/15/behind-scenes-samson-and-delilah/,KPBS,NULL,2013-02-15 00:00:00.000,0,0
445,"Samson and Delilah, meet Homer, Marge",http://www.utsandiego.com/news/2013/feb/15/san-diego-opera-samson/,U-T San Diego,NULL,2013-02-15 00:00:00.000,0,0
446,Interview with Dalila at San Diego Opera,http://www.sandiegoreader.com/weblogs/jam-session/2013/feb/15/interview-with-dalila-at-san-diego-opera/,San Diego Reader,NULL,2013-02-15 00:00:00.000,0,0
447,SD Opera presents first mariachi opera,http://www.utsandiego.com/news/2013/mar/13/san-dieg-opera-mariachi/?page=1#article-copy,U-T San Diego,NULL,2013-02-13 00:00:00.000,0,0
448,Latonia Moore goes where her voice takes her,http://m.utsandiego.com/news/2013/apr/12/san-diego-opera-soprano-latonia-moore/,U-T San Diego,NULL,2013-02-12 00:00:00.000,0,0
449,How Mariachi Is Changing San Diego,http://www.voiceofsandiego.org/opinion/article_87d8c36e-8b6c-11e2-b4c9-0019bb2963f4.html/,Voice of San Diego,NULL,2013-02-12 00:00:00.000,0,0
450,An interview with tenor Clifton Forbis,http://www.concertonet.com/scripts/edito.php?ID_edito=205,Concerto Net,NULL,2013-02-12 00:00:00.000,0,0
451,A Stellar Career: Director Lesley Koenig,http://www.operapulse.com/interviews/2013/02/11/a-stellar-career-director-lesley-koenig-2/,Opera Pulse,NULL,2013-02-11 00:00:00.000,0,0
452,Meet San Diego Opera's Delilah - Nadia Krasteva makes her San Diego Opera debut in “Samson and Delilah”," http://m.utsandiego.com/news/2013/feb/08/san-diego-opera-krasteva/",U-T San Diego,NULL,2013-02-10 00:00:00.000,0,0
453,Dalila debut at San Diego Opera," http://www.sandiegoreader.com/weblogs/jam-session/2013/feb/07/dalila-debut-at-san-diego-opera/",San Diego Reader,NULL,2013-02-07 00:00:00.000,0,0
454,Crossing the border into Mariachi Opera,http://sandiegodowntownnews.com/crossing-the-border-into-mariachi-opera/,San Diego Downtown News,NULL,2013-02-04 00:00:00.000,0,0
455,Ferruccio Furlanetto Talks Verdi and Vocality,http://www.operapulse.com/opera-news/2013/04/03/ferruccio-furlanetto-bass-recounts-his-favorite-roles/,Opera Pulse,NULL,2013-02-03 00:00:00.000,0,0
456,"Preview: ""Murder in the Cathedral""",http://youtu.be/abekWqS53Tk,KPBS,NULL,2013-02-02 00:00:00.000,0,0
457,Once More to the Cathedral,http://www.operanews.com/Opera_News_Magazine/2013/3/Features/Once_More_to_the_Cathedral.html,Opera News,NULL,2013-02-01 00:00:00.000,0,0
458,"33,000 POINTS OF LIGHT SAN DIEGO OPERA OPENING GALA",http://m.utsandiego.com/news/2013/feb/03/tp-33000-points-of-light-san-diego-opera-opening/,U-T San Diego,NULL,2013-02-01 00:00:00.000,0,0
459,San Diego Opera presents ‘Salon Magnifique’,http://www.ranchosantafereview.com/2013/02/01/san-diego-opera-presents-%E2%80%98salon-magnifique%E2%80%99/,Rancho Santa Fe Review,NULL,2013-02-01 00:00:00.000,0,0
460,I remember when Costello sang his first Tonio at San Diego Opera.,http://www.sandiegoreader.com/weblogs/jam-session/2013/jan/25/i-remember-when-costello-sang-his-first-tonio-at-s/,San Diego Reader,NULL,2013-01-25 00:00:00.000,0,0
461,5 people to watch at the opera,http://m.utsandiego.com/news/2013/jan/25/san-diego-opera-daughter-regiment-season/,U-T San Diego,NULL,2013-01-25 00:00:00.000,0,0
462,"Weekend Preview: Opera, Feline Friends, And The Power Of Sound And Image",http://www.kpbs.org/audioclips/16657/,KPBS,NULL,2013-01-24 00:00:00.000,0,0
463,Spunky army girl stays loyal to her troop by tossing out her legacy,http://www.sddt.com/Arts/,The Daily Transcript,NULL,2013-01-24 00:00:00.000,0,0
464,Meet S.D. Opera's 5 tenors,https://www.utsandiego.com/news/2013/jan/23/opera-san-diego-tenors/,U-T San Diego,NULL,2013-01-23 00:00:00.000,0,0
465,Ewa Podleś: A Strong Woman,http://www.operapulse.com/interviews/2013/01/23/ewa-podles-a-strong-woman/,Opera Pulse,NULL,2013-01-23 00:00:00.000,0,0
466,Conclusion of Yves Abel at San Diego Opera,http://www.sandiegoreader.com/weblogs/jam-session/2013/jan/23/conclusion-of-yves-abel-at-san-diego-opera/,San Diego Reader,NULL,2013-01-23 00:00:00.000,0,0
